id,occurred_at,district,region,severity,latitude,longitude,accident_type,casualties,vehicles_involved,weather,source
4404,3/27/2020 3:06,Berehove,Zakarpatska,2,45.911273,30.460379,pedestrian,0,1,fog,Opendatabot
4405,2/9/2021 9:11,Uzhhorod,Zakarpatska,3,46.925833,28.633053,other,5,1,snow,Telegram
4406,11/21/2025 9:43,Berehove,Zakarpatska,1,44.230307,30.074236,collision,4,1,clear,Telegram
4407,8/7/2020 6:10,Bilhorod-Dnistrovskyi,Odeska,1,46.49626,28.682839,pedestrian,3,2,clear,Opendatabot
4408,1/15/2020 8:24,Vinnytsia,Vinnytska,3,45.208178,36.74006,pedestrian,1,4,fog,Telegram
4409,11/22/2020 2:23,Chuhuiv,Kharkivska,3,51.273611,37.971574,other,3,3,clear,Opendatabot
4410,12/31/2020 18:57,Kamianske,Dniprovska,3,49.017483,23.783003,pedestrian,5,3,fog,Opendatabot
4411,9/2/2023 0:06,Dnipro,Dniprovska,1,49.688546,28.478475,pedestrian,4,4,fog,Opendatabot
4412,7/23/2022 10:26,Zhmerynka,Vinnytska,1,44.915231,23.454653,other,3,2,rain,Telegram
4413,10/6/2024 3:11,Kamianske,Dniprovska,2,48.046721,31.331765,pedestrian,4,2,clear,OSM
4414,6/4/2021 6:00,Lozova,Kharkivska,1,48.941917,22.915625,hit_and_run,3,4,storm,Opendatabot
4415,3/20/2023 21:58,Lozova,Kharkivska,3,52.412663,39.805181,other,4,1,clear,Opendatabot
4416,6/26/2020 17:36,Haisyn,Vinnytska,2,51.762108,29.256276,pedestrian,5,4,storm,OSM
4417,4/27/2023 16:42,Obukhiv,Kyivska,3,52.101554,35.287995,rollover,5,2,snow,Telegram
4418,7/11/2020 22:21,Brovary,Kyivska,1,50.971048,23.028457,hit_and_run,5,2,rain,OSM
4419,9/24/2025 8:27,Berehove,Zakarpatska,3,48.560437,39.113895,pedestrian,5,3,rain,Telegram
4420,1/30/2023 5:33,Mukachevo,Zakarpatska,3,46.691242,37.292431,rollover,3,1,storm,Telegram
4421,12/30/2019 21:25,Zhmerynka,Vinnytska,3,47.836573,23.553199,collision,1,1,fog,Opendatabot
4422,4/16/2019 11:49,Haisyn,Vinnytska,2,44.969644,22.094413,collision,4,1,fog,Opendatabot
4423,6/28/2019 0:30,Berehove,Zakarpatska,3,46.46568,39.356578,collision,1,3,rain,OSM
4424,1/24/2023 2:37,Kamianske,Dniprovska,2,46.856414,27.878568,rollover,0,4,storm,OSM
4425,10/18/2025 17:52,Kharkiv,Kharkivska,1,47.550399,34.69602,hit_and_run,3,4,clear,Telegram
4426,5/9/2025 12:29,Berehove,Zakarpatska,3,50.396805,31.820358,pedestrian,4,4,storm,OSM
4427,10/20/2021 17:47,Berehove,Zakarpatska,2,52.30735,25.865857,other,3,3,snow,Telegram
4428,4/29/2022 10:09,Bilhorod-Dnistrovskyi,Odeska,1,50.234697,37.885864,collision,5,3,clear,OSM
4429,5/11/2021 9:44,Brovary,Kyivska,2,48.295695,30.123418,pedestrian,0,3,snow,Telegram
4430,7/12/2020 15:47,Bilhorod-Dnistrovskyi,Odeska,1,45.338883,34.884462,pedestrian,2,3,snow,OSM
4431,12/3/2024 18:09,Obukhiv,Kyivska,3,50.881185,27.964718,hit_and_run,0,3,storm,Opendatabot
4432,6/10/2024 11:17,Dnipro,Dniprovska,2,51.35922,28.180815,hit_and_run,3,3,snow,OSM
4433,9/30/2019 12:02,Kharkiv,Kharkivska,2,52.462476,29.614978,other,5,3,rain,Opendatabot
4434,8/25/2023 15:00,Lviv,Lvivska,2,49.603445,37.375633,rollover,1,3,rain,Telegram
4435,6/2/2021 21:26,Dnipro,Dniprovska,3,49.959843,35.099914,hit_and_run,4,1,rain,Telegram
4436,2/28/2023 17:29,Dnipro,Dniprovska,1,50.145698,28.827091,other,0,3,rain,Opendatabot
4437,6/10/2019 0:06,Mukachevo,Zakarpatska,1,48.282975,38.703378,collision,4,1,fog,OSM
4438,10/24/2022 5:05,Bilhorod-Dnistrovskyi,Odeska,3,44.502994,26.990115,rollover,3,1,clear,Telegram
4439,11/17/2024 4:07,Dnipro,Dniprovska,1,45.487565,23.623734,pedestrian,3,1,clear,Opendatabot
4440,9/27/2021 21:47,Berehove,Zakarpatska,1,48.671079,30.304465,other,5,4,clear,Opendatabot
4441,5/26/2021 2:29,Kamianske,Dniprovska,1,48.825011,35.642194,other,3,2,snow,Telegram
4442,5/24/2022 0:51,Obukhiv,Kyivska,2,48.448562,38.246974,other,5,3,clear,Telegram
4443,1/11/2020 6:29,Novomoskovsk,Dniprovska,3,49.702418,39.290532,other,1,2,fog,Opendatabot
4444,10/10/2022 11:26,Lozova,Kharkivska,1,47.144191,34.291145,other,1,1,fog,OSM
4445,2/5/2023 14:11,Zolochiv,Lvivska,1,49.283896,26.991646,hit_and_run,0,1,snow,Opendatabot
4446,6/2/2020 12:27,Novomoskovsk,Dniprovska,3,47.696659,28.029668,pedestrian,0,1,clear,Telegram
4447,3/5/2022 11:43,Kamianske,Dniprovska,2,50.337265,27.057465,hit_and_run,0,4,clear,OSM
4448,11/4/2019 4:55,Haisyn,Vinnytska,3,49.739729,23.970544,rollover,1,4,rain,Telegram
4449,4/22/2022 15:07,Zhmerynka,Vinnytska,3,51.913138,33.59877,rollover,5,2,fog,Opendatabot
4450,9/9/2025 10:51,Zhmerynka,Vinnytska,3,49.094072,39.894809,pedestrian,3,2,fog,OSM
4451,3/9/2025 19:31,Brovary,Kyivska,1,44.690047,28.067967,pedestrian,4,2,storm,OSM
4452,10/1/2019 14:16,Haisyn,Vinnytska,3,47.544201,35.901119,rollover,2,1,fog,Telegram
4453,10/7/2024 2:52,Lozova,Kharkivska,1,50.747094,26.994369,pedestrian,3,2,fog,OSM
4454,10/17/2023 3:56,Kamianske,Dniprovska,3,51.374952,23.178487,other,3,1,storm,OSM
4455,9/19/2022 14:33,Chuhuiv,Kharkivska,3,44.378173,30.284576,other,5,2,fog,Opendatabot
4456,8/5/2022 13:26,Zhmerynka,Vinnytska,3,51.547271,22.408366,pedestrian,2,1,rain,Telegram
4457,5/4/2019 2:36,Novomoskovsk,Dniprovska,2,46.196231,33.261194,hit_and_run,1,3,fog,Telegram
4458,5/8/2025 1:02,Sokal,Lvivska,2,48.814903,33.034829,pedestrian,0,2,snow,Telegram
4459,6/2/2019 15:48,Mukachevo,Zakarpatska,2,49.644916,33.671598,collision,5,4,snow,Opendatabot
4460,10/17/2022 22:59,Vinnytsia,Vinnytska,3,48.293478,23.085543,hit_and_run,0,4,storm,Telegram
4461,5/1/2020 19:19,Vinnytsia,Vinnytska,1,44.98984,27.048736,other,2,4,rain,Opendatabot
4462,10/23/2021 15:37,Kharkiv,Kharkivska,3,48.095497,36.555289,rollover,4,2,snow,Opendatabot
4463,6/15/2019 1:04,Lviv,Lvivska,2,52.061263,30.371849,rollover,3,3,clear,Opendatabot
4464,8/18/2019 3:46,Odesa,Odeska,1,44.20476,28.029569,other,4,1,rain,Opendatabot
4465,7/26/2021 12:56,Zolochiv,Lvivska,2,47.722747,25.696679,collision,3,3,storm,Opendatabot
4466,6/29/2019 2:18,Uzhhorod,Zakarpatska,1,44.598579,35.157899,other,4,2,snow,OSM
4467,5/24/2019 13:26,Chornomorsk,Odeska,1,50.552707,37.213519,pedestrian,2,2,snow,Telegram
4468,10/21/2020 12:23,Berehove,Zakarpatska,3,50.747523,23.937556,rollover,5,3,rain,OSM
4469,8/10/2024 11:04,Bilhorod-Dnistrovskyi,Odeska,2,50.028859,26.749967,other,2,2,snow,Telegram
4470,1/28/2020 8:41,Uzhhorod,Zakarpatska,2,46.111332,28.189664,hit_and_run,1,1,clear,OSM
4471,1/10/2019 10:54,Chuhuiv,Kharkivska,3,51.529688,28.697778,collision,3,1,clear,Opendatabot
4472,9/12/2020 6:36,Zhmerynka,Vinnytska,3,49.648593,34.854699,pedestrian,2,4,rain,OSM
4473,8/14/2023 0:29,Lviv,Lvivska,2,49.20669,31.707357,collision,4,2,clear,Telegram
4474,7/26/2025 11:42,Obukhiv,Kyivska,1,47.568353,39.323558,rollover,3,1,fog,Opendatabot
4475,10/17/2022 1:08,Odesa,Odeska,3,50.369016,33.759575,other,4,1,snow,Opendatabot
4476,1/19/2024 6:47,Zhmerynka,Vinnytska,2,47.600552,28.028762,hit_and_run,2,4,rain,Opendatabot
4477,10/5/2024 10:03,Odesa,Odeska,3,44.659072,36.200254,rollover,2,3,clear,Opendatabot
4478,7/20/2024 18:38,Zolochiv,Lvivska,3,47.33228,35.908469,other,3,3,storm,Telegram
4479,11/10/2020 22:24,Kharkiv,Kharkivska,3,46.00227,38.786268,hit_and_run,3,3,snow,OSM
4480,10/14/2025 6:19,Chornomorsk,Odeska,3,52.043365,36.374251,other,1,1,snow,Telegram
4481,8/22/2020 20:20,Kamianske,Dniprovska,3,48.756279,32.006084,collision,1,3,fog,Opendatabot
4482,5/24/2021 8:51,Obukhiv,Kyivska,1,51.734143,22.226233,collision,0,3,storm,OSM
4483,9/4/2024 1:44,Bilhorod-Dnistrovskyi,Odeska,3,46.449915,26.733343,collision,4,4,fog,OSM
4484,8/30/2020 21:44,Obukhiv,Kyivska,1,44.727909,28.318001,collision,2,4,clear,Telegram
4485,2/8/2019 14:45,Obukhiv,Kyivska,1,50.706129,31.603406,collision,2,4,fog,Telegram
4486,8/6/2022 9:04,Lozova,Kharkivska,3,48.636123,29.423741,other,1,1,rain,OSM
4487,4/21/2019 7:19,Mukachevo,Zakarpatska,1,44.70591,30.498183,collision,1,4,fog,Opendatabot
4488,1/27/2022 3:22,Irpin,Kyivska,1,50.312724,26.833675,collision,0,1,rain,OSM
4489,6/1/2019 8:09,Lozova,Kharkivska,3,50.471386,36.312157,pedestrian,3,1,storm,Opendatabot
4490,12/10/2024 5:27,Dnipro,Dniprovska,3,50.981429,34.784254,other,2,3,storm,Opendatabot
4491,5/19/2024 7:56,Dnipro,Dniprovska,2,52.473923,39.38336,pedestrian,1,4,fog,OSM
4492,8/30/2020 12:11,Obukhiv,Kyivska,1,45.985682,22.239038,pedestrian,1,2,fog,Opendatabot
4493,5/25/2025 12:01,Chornomorsk,Odeska,3,50.3952,34.859793,other,4,2,storm,Opendatabot
4494,3/1/2025 8:06,Bilhorod-Dnistrovskyi,Odeska,2,50.328441,22.270631,collision,5,4,fog,OSM
4495,1/31/2019 14:41,Chornomorsk,Odeska,1,45.550832,32.283102,pedestrian,5,1,rain,Opendatabot
4496,1/30/2024 5:13,Novomoskovsk,Dniprovska,3,44.482991,31.777127,other,0,2,fog,Telegram
4497,8/29/2020 5:08,Mukachevo,Zakarpatska,2,49.601239,26.329583,hit_and_run,1,2,fog,OSM
4498,1/2/2019 13:12,Novomoskovsk,Dniprovska,1,48.872237,35.836725,hit_and_run,1,2,storm,Telegram
4499,9/5/2020 2:43,Lviv,Lvivska,3,51.682586,25.679234,other,1,1,snow,Opendatabot
4500,5/9/2021 3:41,Chuhuiv,Kharkivska,2,45.037424,30.50403,hit_and_run,3,2,clear,Opendatabot
4501,11/29/2019 23:14,Zhmerynka,Vinnytska,3,48.158041,31.838376,collision,2,1,storm,OSM
4502,3/25/2022 9:16,Mukachevo,Zakarpatska,3,46.821529,24.527845,pedestrian,5,4,rain,Opendatabot
4503,10/3/2019 12:36,Vinnytsia,Vinnytska,1,45.783405,25.961796,collision,0,2,clear,Telegram
4504,9/3/2022 20:53,Obukhiv,Kyivska,2,49.284022,28.887305,collision,1,3,fog,Telegram
4505,7/14/2025 8:51,Dnipro,Dniprovska,3,44.03995,39.806345,other,2,2,clear,Opendatabot
4506,1/30/2021 1:07,Uzhhorod,Zakarpatska,2,44.643389,23.029022,pedestrian,2,2,fog,OSM
4507,10/3/2022 1:13,Chornomorsk,Odeska,2,45.403296,37.020084,collision,5,3,snow,Telegram
4508,10/21/2021 15:39,Lviv,Lvivska,2,44.902341,28.236838,pedestrian,5,4,snow,OSM
4509,1/30/2020 13:09,Uzhhorod,Zakarpatska,2,47.611825,22.12658,pedestrian,2,2,storm,Opendatabot
4510,9/19/2023 19:51,Zhmerynka,Vinnytska,2,46.585189,28.454137,hit_and_run,4,2,clear,Telegram
4511,8/26/2024 2:51,Irpin,Kyivska,1,44.606695,38.078911,hit_and_run,1,4,storm,Opendatabot
4512,9/8/2023 22:42,Haisyn,Vinnytska,1,45.430275,26.420154,pedestrian,4,2,fog,Telegram
4513,12/25/2019 16:36,Odesa,Odeska,1,44.72643,37.220969,other,0,3,clear,Opendatabot
4514,10/3/2024 3:03,Brovary,Kyivska,1,48.004631,30.701095,collision,4,4,storm,OSM
4515,2/3/2019 12:59,Mukachevo,Zakarpatska,3,45.443896,25.096631,hit_and_run,1,1,rain,Opendatabot
4516,3/10/2021 18:18,Irpin,Kyivska,2,46.626277,28.172531,rollover,1,3,storm,OSM
4517,9/13/2024 3:25,Odesa,Odeska,1,45.85315,25.524992,other,3,3,snow,Opendatabot
4518,8/1/2021 16:47,Brovary,Kyivska,2,51.302462,32.733335,pedestrian,5,4,storm,Opendatabot
4519,5/4/2020 1:54,Berehove,Zakarpatska,3,51.667225,38.090344,pedestrian,4,1,clear,Telegram
4520,2/18/2022 14:47,Dnipro,Dniprovska,3,49.705909,31.677348,pedestrian,5,4,fog,OSM
4521,1/27/2024 3:42,Bilhorod-Dnistrovskyi,Odeska,1,44.216826,27.288432,collision,4,4,clear,OSM
4522,11/15/2019 1:33,Chuhuiv,Kharkivska,2,47.732675,28.219531,pedestrian,4,2,rain,Telegram
4523,3/30/2020 0:35,Vinnytsia,Vinnytska,3,45.552573,31.541033,collision,3,1,fog,OSM
4524,4/15/2024 11:31,Zolochiv,Lvivska,3,49.542252,26.973673,other,5,3,rain,OSM
4525,9/9/2025 8:35,Odesa,Odeska,2,50.416227,23.878081,rollover,2,4,storm,OSM
4526,11/19/2023 8:41,Dnipro,Dniprovska,3,47.027656,30.026203,pedestrian,1,3,clear,OSM
4527,7/5/2022 8:33,Kamianske,Dniprovska,3,45.885517,30.481829,rollover,2,4,snow,Opendatabot
4528,2/27/2023 17:44,Haisyn,Vinnytska,3,49.303271,24.291309,rollover,3,2,clear,OSM
4529,3/17/2021 15:33,Chornomorsk,Odeska,2,44.91897,23.427576,collision,0,4,rain,Telegram
4530,2/6/2025 17:44,Kharkiv,Kharkivska,3,49.213234,31.480111,collision,4,1,storm,OSM
4531,5/13/2023 4:19,Vinnytsia,Vinnytska,3,46.120907,23.574191,rollover,5,3,rain,OSM
4532,4/26/2024 2:13,Irpin,Kyivska,1,44.734667,25.174696,collision,0,2,rain,Telegram
4533,3/9/2022 10:13,Brovary,Kyivska,3,46.038943,38.307227,pedestrian,5,3,clear,Opendatabot
4534,7/9/2019 13:18,Zolochiv,Lvivska,3,48.991477,30.65904,other,1,1,rain,OSM
4535,12/9/2019 23:47,Bilhorod-Dnistrovskyi,Odeska,3,51.036598,34.206126,rollover,1,3,rain,OSM
4536,12/20/2023 21:17,Kharkiv,Kharkivska,2,52.105552,24.906959,hit_and_run,1,1,fog,OSM
4537,2/3/2025 7:56,Dnipro,Dniprovska,1,49.079047,38.849619,other,2,3,snow,Opendatabot
4538,2/25/2025 3:44,Mukachevo,Zakarpatska,1,48.601466,22.563386,collision,5,2,fog,OSM
4539,11/26/2025 7:39,Berehove,Zakarpatska,1,47.224852,34.665388,pedestrian,4,4,rain,Telegram
4540,8/21/2024 15:23,Mukachevo,Zakarpatska,3,51.426816,23.002005,pedestrian,4,3,fog,OSM
4541,8/5/2025 12:21,Dnipro,Dniprovska,3,51.424828,33.477853,collision,1,4,clear,OSM
4542,5/25/2022 20:10,Mukachevo,Zakarpatska,2,45.929595,38.297487,other,1,3,storm,Opendatabot
4543,11/4/2022 22:48,Dnipro,Dniprovska,1,49.550077,32.033653,hit_and_run,1,3,storm,Opendatabot
4544,11/6/2025 6:59,Irpin,Kyivska,2,45.195978,32.912943,collision,4,4,rain,OSM
4545,7/14/2024 22:56,Brovary,Kyivska,2,50.155807,25.511637,rollover,1,1,fog,OSM
4546,10/18/2020 16:13,Haisyn,Vinnytska,3,44.791993,37.423597,pedestrian,0,2,storm,OSM
4547,8/15/2023 3:51,Chornomorsk,Odeska,1,47.09124,36.509571,pedestrian,0,3,snow,Telegram
4548,7/29/2025 21:30,Bilhorod-Dnistrovskyi,Odeska,2,48.008242,38.167716,collision,1,1,fog,Telegram
4549,9/28/2021 17:13,Irpin,Kyivska,1,51.68118,35.283471,hit_and_run,1,1,fog,Telegram
4550,12/14/2021 19:27,Haisyn,Vinnytska,2,45.614223,27.483301,other,1,1,rain,OSM
4551,8/25/2024 15:59,Vinnytsia,Vinnytska,3,52.158149,29.650468,collision,1,3,fog,Opendatabot
4552,7/18/2025 13:51,Dnipro,Dniprovska,2,49.094649,33.124974,collision,4,3,storm,Opendatabot
4553,4/1/2019 21:22,Berehove,Zakarpatska,3,50.614708,39.392079,pedestrian,1,3,rain,OSM
4554,8/5/2021 14:51,Bilhorod-Dnistrovskyi,Odeska,1,51.41081,22.638838,collision,4,3,fog,Telegram
4555,10/30/2024 13:37,Berehove,Zakarpatska,1,46.64402,39.98596,rollover,0,3,rain,OSM
4556,11/19/2022 13:39,Dnipro,Dniprovska,3,49.091298,29.793133,collision,5,3,rain,Opendatabot
4557,10/12/2019 2:01,Bilhorod-Dnistrovskyi,Odeska,1,45.64079,23.208812,pedestrian,5,4,fog,Opendatabot
4558,5/18/2020 23:18,Novomoskovsk,Dniprovska,1,44.624714,30.982737,other,2,1,fog,Opendatabot
4559,3/25/2025 0:13,Irpin,Kyivska,2,44.615613,37.960058,pedestrian,5,3,clear,Telegram
4560,8/16/2023 2:13,Lviv,Lvivska,1,45.879678,24.834762,pedestrian,5,1,storm,OSM
4561,1/3/2023 12:57,Chornomorsk,Odeska,2,47.39791,36.217568,hit_and_run,5,1,storm,Telegram
4562,8/15/2023 16:08,Brovary,Kyivska,3,47.835955,24.753275,collision,2,3,storm,Telegram
4563,12/21/2020 8:10,Zhmerynka,Vinnytska,2,51.513529,30.512155,other,0,2,snow,OSM
4564,4/7/2024 8:46,Dnipro,Dniprovska,2,44.815074,38.413051,rollover,3,2,clear,OSM
4565,1/29/2024 5:36,Haisyn,Vinnytska,1,46.420804,25.480018,collision,2,4,fog,Opendatabot
4566,8/13/2025 11:04,Uzhhorod,Zakarpatska,2,49.397434,31.198658,collision,4,1,clear,Opendatabot
4567,12/7/2022 5:58,Zolochiv,Lvivska,2,47.982362,38.528437,collision,0,3,storm,OSM
4568,5/3/2021 20:39,Dnipro,Dniprovska,2,48.626364,29.737448,other,2,4,clear,Opendatabot
4569,2/3/2022 15:51,Odesa,Odeska,2,45.086488,38.958502,other,5,2,clear,Opendatabot
4570,10/2/2020 17:02,Vinnytsia,Vinnytska,1,47.670293,35.645812,hit_and_run,4,4,fog,Telegram
4571,4/3/2022 19:27,Brovary,Kyivska,1,44.131028,31.015177,hit_and_run,4,3,snow,Telegram
4572,10/1/2019 9:24,Obukhiv,Kyivska,2,50.697238,37.914811,rollover,4,4,rain,Telegram
4573,9/28/2019 16:48,Berehove,Zakarpatska,3,47.59962,39.47543,pedestrian,1,1,fog,Telegram
4574,12/19/2023 17:41,Irpin,Kyivska,3,51.682453,29.916715,hit_and_run,3,1,snow,Opendatabot
4575,9/11/2020 15:56,Dnipro,Dniprovska,2,50.531458,30.577405,other,0,1,fog,OSM
4576,8/13/2023 22:27,Chornomorsk,Odeska,2,47.717856,32.944559,rollover,4,1,storm,Opendatabot
4577,10/9/2022 1:49,Bilhorod-Dnistrovskyi,Odeska,3,48.59814,36.643317,pedestrian,3,2,rain,Telegram
4578,12/19/2019 3:45,Kamianske,Dniprovska,1,49.801181,33.506267,collision,0,2,fog,Telegram
4579,7/9/2024 23:12,Chuhuiv,Kharkivska,1,46.981698,35.396123,pedestrian,0,1,fog,Telegram
4580,1/27/2019 16:31,Kamianske,Dniprovska,2,44.735323,34.665853,other,3,4,storm,Opendatabot
4581,8/16/2019 0:35,Obukhiv,Kyivska,3,49.523195,30.24743,hit_and_run,1,3,rain,Telegram
4582,8/23/2025 20:55,Mukachevo,Zakarpatska,1,47.339676,27.067079,other,1,4,clear,OSM
4583,4/22/2024 18:51,Odesa,Odeska,1,51.113314,23.723892,hit_and_run,1,2,storm,Opendatabot
4584,6/6/2024 7:54,Kharkiv,Kharkivska,1,51.423429,38.077979,hit_and_run,0,4,rain,Telegram
4585,5/6/2023 14:43,Bilhorod-Dnistrovskyi,Odeska,1,49.138969,33.672499,collision,2,2,rain,Telegram
4586,12/2/2021 6:33,Kharkiv,Kharkivska,3,50.1964,27.762962,hit_and_run,3,3,clear,OSM
4587,3/28/2020 23:25,Berehove,Zakarpatska,1,51.641959,36.361993,hit_and_run,1,1,storm,OSM
4588,1/10/2021 23:35,Obukhiv,Kyivska,2,51.3972,37.425755,hit_and_run,2,4,fog,OSM
4589,6/5/2022 14:15,Obukhiv,Kyivska,1,44.10254,23.138197,pedestrian,5,2,rain,Opendatabot
4590,8/18/2024 18:29,Lozova,Kharkivska,1,46.024276,22.3476,pedestrian,4,4,storm,Opendatabot
4591,10/17/2020 15:33,Irpin,Kyivska,3,48.374835,26.955174,other,4,1,storm,Opendatabot
4592,7/4/2019 15:49,Lviv,Lvivska,3,50.619048,39.117819,rollover,2,1,snow,Opendatabot
4593,4/20/2023 15:43,Bilhorod-Dnistrovskyi,Odeska,2,47.616906,29.673868,collision,1,1,rain,Opendatabot
4594,5/2/2025 3:52,Mukachevo,Zakarpatska,3,47.0453,26.740935,hit_and_run,3,3,fog,Opendatabot
4595,5/21/2019 17:40,Novomoskovsk,Dniprovska,3,44.79484,25.463119,pedestrian,2,2,fog,Opendatabot
4596,11/26/2021 16:48,Kharkiv,Kharkivska,3,49.513091,28.814783,other,0,1,snow,Opendatabot
4597,3/3/2022 3:17,Dnipro,Dniprovska,2,45.61388,27.022609,pedestrian,5,1,clear,OSM
4598,7/17/2024 18:39,Chuhuiv,Kharkivska,3,50.786453,29.538749,pedestrian,4,3,fog,OSM
4599,5/16/2023 0:45,Zhmerynka,Vinnytska,2,51.02226,24.238166,other,3,2,fog,Telegram
4600,5/8/2020 14:36,Zhmerynka,Vinnytska,1,45.609486,27.182924,collision,1,1,fog,Opendatabot
4601,6/4/2021 17:16,Berehove,Zakarpatska,1,47.142793,23.034373,rollover,3,2,fog,OSM
4602,3/15/2023 21:49,Sokal,Lvivska,1,45.565265,33.16433,collision,2,1,snow,Telegram
4603,3/11/2020 3:36,Lozova,Kharkivska,2,49.241258,27.572429,pedestrian,5,2,clear,Opendatabot
4604,11/4/2022 3:21,Lozova,Kharkivska,3,47.821839,33.107187,rollover,1,1,snow,Telegram
4605,4/17/2024 7:27,Obukhiv,Kyivska,3,50.589363,38.223856,pedestrian,2,3,snow,OSM
4606,9/17/2019 9:15,Irpin,Kyivska,2,49.206241,33.073246,hit_and_run,2,4,storm,Opendatabot
4607,9/21/2021 19:45,Vinnytsia,Vinnytska,1,46.776905,28.029091,pedestrian,5,1,rain,Opendatabot
4608,11/30/2020 16:02,Sokal,Lvivska,2,45.351813,27.996191,hit_and_run,4,2,storm,Telegram
4609,2/22/2020 11:11,Mukachevo,Zakarpatska,2,51.500534,35.809528,collision,3,3,rain,Opendatabot
4610,2/25/2025 18:58,Kamianske,Dniprovska,1,44.07676,30.794663,collision,0,1,snow,OSM
4611,2/8/2025 15:40,Sokal,Lvivska,3,50.838549,38.608275,rollover,1,3,clear,OSM
4612,11/4/2024 21:49,Vinnytsia,Vinnytska,1,50.641446,25.684349,other,4,1,fog,OSM
4613,7/14/2021 12:14,Zolochiv,Lvivska,2,44.725935,23.124962,collision,5,3,fog,Telegram
4614,11/8/2020 21:59,Kamianske,Dniprovska,2,45.939804,29.193895,hit_and_run,2,1,clear,OSM
4615,9/17/2025 23:37,Obukhiv,Kyivska,1,52.342312,22.328492,collision,4,4,clear,Telegram
4616,1/14/2021 11:02,Lviv,Lvivska,2,48.187281,39.356497,collision,5,2,rain,Opendatabot
4617,6/14/2022 17:13,Lviv,Lvivska,2,45.531863,39.781942,collision,1,1,clear,Telegram
4618,8/22/2019 17:04,Haisyn,Vinnytska,3,50.036073,24.641192,pedestrian,4,4,storm,Telegram
4619,6/18/2024 14:41,Kharkiv,Kharkivska,2,50.724237,36.922338,pedestrian,1,2,snow,OSM
4620,1/1/2021 2:42,Odesa,Odeska,2,49.939929,37.066995,rollover,3,1,storm,Opendatabot
4621,5/3/2022 22:41,Irpin,Kyivska,3,46.983566,25.540787,collision,4,4,fog,Opendatabot
4622,9/22/2019 0:31,Obukhiv,Kyivska,1,46.775717,32.066156,hit_and_run,1,2,snow,OSM
4623,4/19/2024 5:50,Sokal,Lvivska,2,48.987001,29.494243,hit_and_run,2,2,storm,Opendatabot
4624,6/10/2019 21:53,Berehove,Zakarpatska,1,51.616714,34.18542,collision,4,1,rain,Opendatabot
4625,4/10/2020 18:06,Bilhorod-Dnistrovskyi,Odeska,3,46.172457,34.866252,collision,5,2,fog,Telegram
4626,6/29/2019 4:51,Chuhuiv,Kharkivska,2,50.637575,37.064255,pedestrian,5,2,fog,Telegram
4627,3/17/2025 19:44,Chornomorsk,Odeska,3,46.679374,26.76963,collision,5,4,rain,Telegram
4628,11/27/2021 9:00,Sokal,Lvivska,2,51.401733,32.012318,other,1,2,snow,Telegram
4629,12/7/2024 16:36,Mukachevo,Zakarpatska,2,47.83786,28.373957,other,1,1,snow,Telegram
4630,1/6/2021 15:57,Uzhhorod,Zakarpatska,3,52.132559,39.546955,other,4,1,storm,OSM
4631,3/26/2021 15:28,Mukachevo,Zakarpatska,1,44.039215,38.067292,collision,5,3,clear,OSM
4632,4/13/2020 3:41,Haisyn,Vinnytska,2,51.762877,33.90339,other,0,3,snow,Telegram
4633,12/10/2024 23:45,Vinnytsia,Vinnytska,2,50.181265,37.434652,rollover,4,1,clear,OSM
4634,4/8/2019 3:10,Sokal,Lvivska,2,50.584326,25.980539,rollover,2,4,fog,OSM
4635,4/5/2022 6:44,Obukhiv,Kyivska,1,44.237294,37.830075,collision,0,3,rain,OSM
4636,12/24/2021 4:16,Kamianske,Dniprovska,1,45.839909,29.00974,collision,5,2,storm,Telegram
4637,12/16/2024 7:02,Irpin,Kyivska,3,49.243156,31.843502,collision,0,1,snow,OSM
4638,9/22/2021 5:06,Bilhorod-Dnistrovskyi,Odeska,1,44.219891,25.489977,hit_and_run,0,3,storm,Opendatabot
4639,7/11/2022 9:22,Sokal,Lvivska,3,50.294164,24.970837,pedestrian,2,1,rain,Telegram
4640,1/11/2025 0:19,Sokal,Lvivska,1,51.92467,28.277895,hit_and_run,3,1,fog,Telegram
4641,12/11/2021 4:26,Novomoskovsk,Dniprovska,3,50.093553,22.906279,other,2,1,storm,Opendatabot
4642,9/21/2020 10:43,Zolochiv,Lvivska,2,50.078637,29.388076,other,5,1,fog,Telegram
4643,4/11/2019 7:45,Kamianske,Dniprovska,3,51.543038,29.712486,other,4,3,snow,OSM
4644,12/8/2024 0:05,Mukachevo,Zakarpatska,1,44.371965,34.572871,hit_and_run,2,4,snow,Opendatabot
4645,10/18/2023 3:00,Zhmerynka,Vinnytska,3,45.272832,23.091001,rollover,5,1,snow,OSM
4646,3/21/2021 22:14,Lviv,Lvivska,2,46.001278,28.222937,collision,2,1,clear,Opendatabot
4647,6/6/2024 0:37,Sokal,Lvivska,3,48.939766,34.348598,hit_and_run,1,4,fog,Telegram
4648,4/18/2024 0:48,Novomoskovsk,Dniprovska,3,47.81172,35.987975,other,2,4,snow,Telegram
4649,3/8/2024 12:00,Irpin,Kyivska,1,50.833637,32.975242,pedestrian,2,1,snow,OSM
4650,6/9/2025 4:53,Chornomorsk,Odeska,3,49.393864,33.208261,collision,2,2,rain,Opendatabot
